symbol,universe,level_kind,first_seen_utc,fill_ts,fill_utc,entry_px,atr,pierce_atr,variant_b,status,exit_ts,exit_utc,stopped,gross_r,net_r,flow_reject,flow_att_min,flow_vshock,flow_taker,flow_absorb,flow_vhigh,drv_q,drv_liqburst,drv_gap_oi,v7_align,drv_gap_cvd,side,regime_cell,confluence_kinds
NEAR,added20,swing,2026-08-07 07:05,1786078800,2026-08-07 05:00,1.644000,0.015067,0.0664,1,CLOSED,1786107600,2026-08-07 13:00,0,-0.094814,-0.125989,0,3,4.89,0.8147,8.147,0,,,,,,LONG,TREND_DOWN,2
APT,added20,pdh_pdl,2026-08-07 08:05,1786082400,2026-08-07 06:00,0.585000,0.005002,0.1999,1,CLOSED,1786111200,2026-08-07 14:00,0,0.000000,-0.033418,1,7,42.71,0.7065,3.534,1,,,,,,LONG,RANGING,1
APT,added20,session,2026-08-07 08:05,1786082400,2026-08-07 06:00,0.585000,0.005002,0.1999,1,CLOSED,1786111200,2026-08-07 14:00,0,0.000000,-0.033418,1,7,42.71,0.7065,3.534,1,,,,,,LONG,RANGING,1
OP,added20,pdh_pdl,2026-08-07 08:05,1786082400,2026-08-07 06:00,0.088600,0.000791,0.3791,0,CLOSED,1786111200,2026-08-07 14:00,0,0.722028,0.690042,0,1,186.26,0.3062,0.808,1,,,,,,SHORT,RANGING,2
OP,added20,session,2026-08-07 08:05,1786082400,2026-08-07 06:00,0.088600,0.000791,0.3791,0,CLOSED,1786111200,2026-08-07 14:00,0,0.722028,0.690042,0,1,186.26,0.3062,0.808,1,,,,,,SHORT,RANGING,2
OP,added20,swing,2026-08-07 08:05,1786082400,2026-08-07 06:00,0.088600,0.000791,0.3791,0,CLOSED,1786111200,2026-08-07 14:00,0,0.722028,0.690042,0,1,186.26,0.3062,0.808,1,,,,,,SHORT,RANGING,2
TRX,added20,session,2026-08-07 08:05,1786082400,2026-08-07 06:00,0.326700,0.000601,0.3326,0,CLOSED,1786111200,2026-08-07 14:00,0,0.665124,0.509913,0,14,11.71,0.6657,2.002,1,,,,,,LONG,RANGING,0
UNI,added20,pdh_pdl,2026-08-07 08:05,1786082400,2026-08-07 06:00,3.963000,0.053666,0.2422,1,CLOSED,1786111200,2026-08-07 14:00,0,0.005324,-0.015775,1,1,16.66,0.1483,0.612,1,,,,,,LONG,RANGING,2
UNI,added20,session,2026-08-07 08:05,1786082400,2026-08-07 06:00,3.963000,0.053666,0.2422,1,CLOSED,1786111200,2026-08-07 14:00,0,0.005324,-0.015775,1,1,16.66,0.1483,0.612,1,,,,,,LONG,RANGING,2
UNI,added20,swing,2026-08-07 08:05,1786082400,2026-08-07 06:00,3.963000,0.053666,0.2422,1,CLOSED,1786111200,2026-08-07 14:00,0,0.005324,-0.015775,1,1,16.66,0.1483,0.612,1,,,,,,LONG,RANGING,2
ATOM,added20,session,2026-08-07 11:05,1786093200,2026-08-07 09:00,1.361000,0.008789,0.2275,1,CLOSED,1786122000,2026-08-07 17:00,0,0.325069,0.280827,0,9,19.55,-0.167,-0.734,0,,,,,,SHORT,NEUTRAL,
FIL,added20,session,2026-08-07 11:05,1786093200,2026-08-07 09:00,0.688300,0.007345,0.2587,0,CLOSED,1786122000,2026-08-07 17:00,0,-0.330655,-0.357430,1,1,108.34,0.0253,0.098,1,,,,,,LONG,RANGING,
LTC,added20,session,2026-08-07 11:05,1786093200,2026-08-07 09:00,45.710000,0.202973,0.6897,0,CLOSED,1786122000,2026-08-07 17:00,0,0.337835,0.273492,0,28,1.35,0.2973,0.431,0,,,,,,SHORT,RANGING,
SAND,added20,session,2026-08-07 11:05,1786093200,2026-08-07 09:00,0.041980,0.000343,0.0875,1,CLOSED,1786122000,2026-08-07 17:00,0,0.608664,0.573661,1,1,46.25,-0.4232,-4.232,1,,,,,,SHORT,NEUTRAL,
LINK,core9,session,2026-08-07 12:05,1786096800,2026-08-07 10:00,8.247000,0.053935,0.0371,1,CLOSED,1786125600,2026-08-07 18:00,0,0.360219,0.316532,1,1,4.47,0.7547,7.547,0,,,,,,SHORT,RANGING,0
LTC,added20,pdh_pdl,2026-08-07 12:05,1786096800,2026-08-07 10:00,45.910000,0.207046,0.2898,0,CLOSED,1786125600,2026-08-07 18:00,0,0.634778,0.571425,1,8,3.01,-0.1361,-0.47,0,,,,,,SHORT,RANGING,2
LTC,added20,swing,2026-08-07 12:05,1786096800,2026-08-07 10:00,45.910000,0.207046,0.2898,0,CLOSED,1786125600,2026-08-07 18:00,0,0.634778,0.571425,1,8,3.01,-0.1361,-0.47,0,,,,,,SHORT,RANGING,2
SOL,core9,session,2026-08-07 12:05,1786096800,2026-08-07 10:00,73.630000,0.366320,0.2730,0,CLOSED,1786125600,2026-08-07 18:00,0,0.171591,0.114162,1,24,6.62,-0.2449,-0.897,0,,,,,,SHORT,NEUTRAL,0
ARB,added20,session,2026-08-07 14:05,1786104000,2026-08-07 12:00,0.078500,0.000592,0.3376,0,CLOSED,1786132800,2026-08-07 20:00,0,-0.192923,-0.230784,1,7,11.17,0.5293,1.568,1,,,,,,SHORT,TREND_UP,0
ETH,core9,pdh_pdl,2026-08-07 14:05,1786104000,2026-08-07 12:00,1920.510000,8.299010,0.0590,1,CLOSED,1786132800,2026-08-07 20:00,0,0.196237,0.130118,1,2,9.8,0.3407,3.407,0,,,,,,SHORT,RANGING,2
ETH,core9,session,2026-08-07 14:05,1786104000,2026-08-07 12:00,1920.510000,8.299010,0.0590,1,CLOSED,1786132800,2026-08-07 20:00,0,0.196237,0.130118,1,2,9.8,0.3407,3.407,0,,,,,,SHORT,RANGING,2
ETH,core9,swing,2026-08-07 14:05,1786104000,2026-08-07 12:00,1920.510000,8.299010,0.0590,1,CLOSED,1786132800,2026-08-07 20:00,0,0.196237,0.130118,1,2,9.8,0.3407,3.407,0,,,,,,SHORT,RANGING,2
VET,added20,session,2026-08-07 14:05,1786104000,2026-08-07 12:00,0.004644,0.000023,0.1296,1,CLOSED,1786132800,2026-08-07 20:00,0,-0.345562,-0.402876,na,,,,,,,,,,,SHORT,RANGING,0
APT,added20,swing,2026-08-07 15:05,1786107600,2026-08-07 13:00,0.596000,0.004721,0.2118,1,CLOSED,1786136400,2026-08-07 21:00,0,1.028835,0.992766,1,1,484.39,0.049,0.231,1,,,,,,SHORT,RANGING,1
AVAX,core9,session,2026-08-07 15:05,1786107600,2026-08-07 13:00,6.508000,0.042366,0.4249,0,CLOSED,1786136400,2026-08-07 21:00,0,0.411381,0.367491,1,1,89.97,0.2299,0.541,1,,,,,,SHORT,TREND_UP,0
DOGE,core9,pdh_pdl,2026-08-07 15:05,1786107600,2026-08-07 13:00,0.070180,0.000367,0.4363,0,CLOSED,1786136400,2026-08-07 21:00,0,0.373945,0.319271,1,1,142.33,0.0918,0.21,1,,,,,,SHORT,RANGING,1
DOGE,core9,session,2026-08-07 15:05,1786107600,2026-08-07 13:00,0.070180,0.000367,0.4363,0,CLOSED,1786136400,2026-08-07 21:00,0,0.373945,0.319271,1,1,142.33,0.0918,0.21,1,,,,,,SHORT,RANGING,1
SUI,added20,session,2026-08-07 15:05,1786107600,2026-08-07 13:00,0.679000,0.004315,0.1622,1,CLOSED,1786136400,2026-08-07 21:00,0,0.397273,0.352315,1,1,133.95,0.0042,0.026,1,,,,,,SHORT,NEUTRAL,0
XRP,core9,session,2026-08-07 15:05,1786107600,2026-08-07 13:00,1.039400,0.006387,0.5950,0,CLOSED,1786136400,2026-08-07 21:00,0,0.720230,0.673733,1,1,44.28,-0.0113,-0.019,1,,,,,,SHORT,TREND_DOWN,0
AAVE,added20,session,2026-08-07 17:05,1786114800,2026-08-07 15:00,89.360000,0.808092,0.5445,0,CLOSED,1786143600,2026-08-07 23:00,0,0.201533,0.169938,0,15,6.62,-0.0317,-0.058,1,,,,,,LONG,RANGING,0
ADA,core9,session,2026-08-07 17:05,1786114800,2026-08-07 15:00,0.198700,0.002826,0.7430,0,CLOSED,1786143600,2026-08-07 23:00,0,0.212283,0.192197,0,31,2.64,-0.0165,-0.022,0,,,,,,LONG,TREND_DOWN,0
DOT,added20,session,2026-08-07 17:05,1786114800,2026-08-07 15:00,0.810000,0.005838,0.8565,0,CLOSED,1786143600,2026-08-07 23:00,0,0.391547,0.351903,0,18,33.34,0.2602,0.304,1,,,,,,LONG,TREND_DOWN,0
OP,added20,session,2026-08-07 17:05,1786114800,2026-08-07 15:00,0.086200,0.000843,0.2371,1,CLOSED,1786143600,2026-08-07 23:00,0,-0.033877,-0.063078,1,1,590.58,-0.0566,-0.239,1,,,,,,LONG,RANGING,0
SUI,added20,pdh_pdl,2026-08-07 17:05,1786114800,2026-08-07 15:00,0.668400,0.004813,0.8519,0,CLOSED,1786143600,2026-08-07 23:00,0,0.225601,0.185919,0,10,25.54,0.0674,0.079,1,,,,,,LONG,TREND_DOWN,2
SUI,added20,swing,2026-08-07 17:05,1786114800,2026-08-07 15:00,0.668400,0.004813,0.8519,0,CLOSED,1786143600,2026-08-07 23:00,0,0.225601,0.185919,0,10,25.54,0.0674,0.079,1,,,,,,LONG,TREND_DOWN,2
HBAR,added20,session,2026-08-07 18:05,1786118400,2026-08-07 16:00,0.067920,0.000371,0.5932,0,CLOSED,1786147200,2026-08-08 00:00,0,0.269653,0.217325,0,12,11.15,0.4522,0.762,1,,,,,,LONG,RANGING,1
HBAR,added20,swing,2026-08-07 18:05,1786118400,2026-08-07 16:00,0.067920,0.000371,0.5932,0,CLOSED,1786147200,2026-08-08 00:00,0,0.269653,0.217325,0,12,11.15,0.4522,0.762,1,,,,,,LONG,RANGING,1
ICP,added20,session,2026-08-07 18:05,1786118400,2026-08-07 16:00,2.102000,0.012317,0.0812,1,CLOSED,1786147200,2026-08-08 00:00,0,0.162379,0.113619,1,4,61.9,-0.3964,-3.964,1,,,,,,SHORT,RANGING,0
TRX,added20,session,2026-08-07 18:05,1786118400,2026-08-07 16:00,0.328300,0.000647,0.3092,0,CLOSED,1786147200,2026-08-08 00:00,0,0.220831,0.075833,1,17,6.73,0.2437,0.788,0,,,,,,SHORT,RANGING,0
BNB,core9,session,2026-08-07 19:05,1786122000,2026-08-07 17:00,593.450000,2.213062,0.4293,0,CLOSED,1786150800,2026-08-08 01:00,0,0.322759,0.246142,1,20,2.02,0.2122,0.494,0,,,,,,SHORT,RANGING,
AVAX,core9,swing,2026-08-07 20:05,1786125600,2026-08-07 18:00,6.372000,0.044287,0.2484,1,CLOSED,1786154400,2026-08-08 02:00,0,1.058034,1.016926,1,6,15.64,0.3559,1.433,0,,,,,,LONG,TREND_DOWN,1
ETC,added20,session,2026-08-07 20:05,1786125600,2026-08-07 18:00,6.470000,0.038941,0.5136,0,CLOSED,1786154400,2026-08-08 02:00,0,0.220111,0.172640,1,26,75.25,-0.2851,-0.555,0,,,,,,LONG,RANGING,0
FIL,added20,pdh_pdl,2026-08-07 20:05,1786125600,2026-08-07 18:00,0.675400,0.007672,0.7821,0,CLOSED,1786154400,2026-08-08 02:00,0,0.588430,0.563277,1,19,51.61,0.2052,0.262,1,,,,,,LONG,RANGING,1
FIL,added20,session,2026-08-07 20:05,1786125600,2026-08-07 18:00,0.675400,0.007672,0.7821,0,CLOSED,1786154400,2026-08-08 02:00,0,0.588430,0.563277,1,19,51.61,0.2052,0.262,1,,,,,,LONG,RANGING,1
FIL,added20,swing,2026-08-07 20:05,1786125600,2026-08-07 18:00,0.679100,0.007672,1.2644,0,CLOSED,1786154400,2026-08-08 02:00,0,0.450633,0.425342,1,45,29.97,0.1692,0.134,1,,,,,,LONG,RANGING,2
HBAR,added20,pdh_pdl,2026-08-07 20:05,1786125600,2026-08-07 18:00,0.067450,0.000391,0.7424,0,CLOSED,1786154400,2026-08-08 02:00,0,0.394969,0.345634,na,,,,,,,,,,,LONG,RANGING,2
INJ,added20,session,2026-08-07 20:05,1786125600,2026-08-07 18:00,4.487000,0.043429,0.4605,0,CLOSED,1786154400,2026-08-08 02:00,0,0.223681,0.194162,0,6,43.45,0.0002,0.0,1,,,,,,LONG,TREND_DOWN,0
SAND,added20,session,2026-08-07 20:05,1786125600,2026-08-07 18:00,0.041050,0.000336,0.1191,1,CLOSED,1786154400,2026-08-08 02:00,0,0.144645,0.109717,1,3,19.66,0.4402,3.696,0,,,,,,LONG,RANGING,0
XRP,core9,swing,2026-08-07 20:05,1786125600,2026-08-07 18:00,1.015000,0.007020,0.3134,0,CLOSED,1786154400,2026-08-08 02:00,0,0.651221,0.609909,1,12,4.98,0.1376,0.439,0,,,,,,LONG,TREND_DOWN,1
APT,added20,session,2026-08-07 21:05,1786129200,2026-08-07 19:00,0.584000,0.004949,0.8083,0,CLOSED,1786158000,2026-08-08 03:00,0,0.288683,0.254965,0,60,9.19,-0.0001,-0.0,0,,,,,,LONG,RANGING,1
LTC,added20,session,2026-08-07 21:05,1786129200,2026-08-07 19:00,45.520000,0.244930,0.4083,0,CLOSED,1786158000,2026-08-08 03:00,0,0.081656,0.028556,0,16,3.8,0.4489,1.099,0,,,,,,LONG,NEUTRAL,0
AXS,added20,session,2026-08-07 22:05,1786132800,2026-08-07 20:00,0.890000,0.009104,0.1098,1,CLOSED,1786161600,2026-08-08 04:00,0,0.031382,0.003452,1,4,16.43,-0.8833,-8.045,0,,,,,,LONG,NEUTRAL,0
LTC,added20,swing,2026-08-07 22:05,1786132800,2026-08-07 20:00,45.330000,0.240527,0.2079,1,CLOSED,1786161600,2026-08-08 04:00,0,0.237574,0.183728,1,3,5.09,-0.0116,-0.056,1,,,,,,LONG,NEUTRAL,1
ARB,added20,session,2026-08-08 00:05,1786140000,2026-08-07 22:00,0.079200,0.000673,0.1487,1,CLOSED,1786168800,2026-08-08 06:00,0,0.169925,0.136280,1,1,0.62,-0.5824,-3.917,0,,,,,,SHORT,RANGING,
ICP,added20,pdh_pdl,2026-08-08 01:05,1786143600,2026-08-07 23:00,2.105000,0.012741,1.0204,0,CLOSED,1786172400,2026-08-08 07:00,0,0.179403,0.132198,1,1,994.43,0.7682,0.753,1,,,,,,SHORT,RANGING,2
ICP,added20,swing,2026-08-08 01:05,1786143600,2026-08-07 23:00,2.105000,0.012741,1.0204,0,CLOSED,1786172400,2026-08-08 07:00,0,0.179403,0.132198,1,1,994.43,0.7682,0.753,1,,,,,,SHORT,RANGING,2
LINK,core9,session,2026-08-08 01:05,1786143600,2026-08-07 23:00,8.164000,0.056313,0.1776,1,CLOSED,1786172400,2026-08-08 07:00,0,0.497221,0.455799,1,8,2.67,0.4778,2.69,0,,,,,,LONG,RANGING,0
UNI,added20,session,2026-08-08 01:05,1786143600,2026-08-07 23:00,3.946000,0.052056,0.1921,1,CLOSED,1786172400,2026-08-08 07:00,0,0.246987,0.225329,1,7,8.07,0.2074,1.08,0,,,,,,LONG,RANGING,1
UNI,added20,swing,2026-08-08 01:05,1786143600,2026-08-07 23:00,3.950000,0.052056,0.2689,0,CLOSED,1786172400,2026-08-08 07:00,0,0.225033,0.203353,1,9,6.41,0.2091,0.778,0,,,,,,LONG,RANGING,1
ALGO,added20,session,2026-08-08 03:05,1786150800,2026-08-08 01:00,0.089600,0.000729,0.1371,1,CLOSED,1786179600,2026-08-08 09:00,0,0.979300,0.944202,1,1,2.86,0.7307,5.33,0,,,,,,SHORT,RANGING,0
APT,added20,pdh_pdl,2026-08-08 03:05,1786150800,2026-08-08 01:00,0.576000,0.004587,0.4360,0,CLOSED,1786179600,2026-08-08 09:00,0,1.557226,1.521347,0,40,4.91,-0.324,-0.743,0,,,,,,LONG,NEUTRAL,2
APT,added20,swing,2026-08-08 03:05,1786150800,2026-08-08 01:00,0.576000,0.004587,0.4360,0,CLOSED,1786179600,2026-08-08 09:00,0,1.557226,1.521347,0,40,4.91,-0.324,-0.743,0,,,,,,LONG,NEUTRAL,2
INJ,added20,swing,2026-08-08 03:05,1786150800,2026-08-08 01:00,4.557000,0.039326,0.3051,0,CLOSED,1786179600,2026-08-08 09:00,0,0.573958,0.540850,0,1,8.16,0.8657,2.837,0,,,,,,SHORT,TREND_UP,1
VET,added20,pdh_pdl,2026-08-08 03:05,1786150800,2026-08-08 01:00,0.004705,0.000024,0.3341,0,CLOSED,1786179600,2026-08-08 09:00,0,0.011933,-0.044213,na,,,,,,,,,,,SHORT,TREND_UP,2
VET,added20,session,2026-08-08 03:05,1786150800,2026-08-08 01:00,0.004705,0.000024,0.3341,0,CLOSED,1786179600,2026-08-08 09:00,0,0.011933,-0.044213,na,,,,,,,,,,,SHORT,TREND_UP,2
VET,added20,swing,2026-08-08 03:05,1786150800,2026-08-08 01:00,0.004705,0.000024,0.3341,0,CLOSED,1786179600,2026-08-08 09:00,0,0.011933,-0.044213,na,,,,,,,,,,,SHORT,TREND_UP,2
ATOM,added20,pdh_pdl,2026-08-08 04:05,1786154400,2026-08-08 02:00,1.367000,0.009265,0.9714,0,CLOSED,1786183200,2026-08-08 10:00,1,-1.000000,-1.071664,0,32,65.66,0.544,0.56,1,,,,,,SHORT,NEUTRAL,1
ATOM,added20,session,2026-08-08 04:05,1786154400,2026-08-08 02:00,1.367000,0.009265,0.9714,0,CLOSED,1786183200,2026-08-08 10:00,1,-1.000000,-1.071664,0,32,65.66,0.544,0.56,1,,,,,,SHORT,NEUTRAL,1
AVAX,core9,pdh_pdl,2026-08-08 04:05,1786154400,2026-08-08 02:00,6.526000,0.045247,1.5250,0,CLOSED,1786183200,2026-08-08 10:00,0,-0.006315,-0.047523,0,19,14.28,0.046,0.03,0,,,,,,SHORT,NEUTRAL,2
AVAX,core9,session,2026-08-08 04:05,1786154400,2026-08-08 02:00,6.526000,0.045247,1.5250,0,CLOSED,1786183200,2026-08-08 10:00,0,-0.006315,-0.047523,0,19,14.28,0.046,0.03,0,,,,,,SHORT,NEUTRAL,2
DOT,added20,session,2026-08-08 04:05,1786154400,2026-08-08 02:00,0.822000,0.005506,0.3632,0,CLOSED,1786183200,2026-08-08 10:00,0,0.103782,0.061128,1,12,4.17,-0.0915,-0.252,0,,,,,,SHORT,TREND_DOWN,0
SUI,added20,pdh_pdl,2026-08-08 04:05,1786154400,2026-08-08 02:00,0.679700,0.004358,0.1836,1,CLOSED,1786179600,2026-08-08 09:00,1,-1.000000,-1.075758,1,10,3.1,0.0,0.0,0,,,,,,SHORT,NEUTRAL,2
SUI,added20,session,2026-08-08 04:05,1786154400,2026-08-08 02:00,0.679700,0.004358,0.1836,1,CLOSED,1786179600,2026-08-08 09:00,1,-1.000000,-1.075758,1,10,3.1,0.0,0.0,0,,,,,,SHORT,NEUTRAL,2
SUI,added20,swing,2026-08-08 04:05,1786154400,2026-08-08 02:00,0.679700,0.004358,0.1836,1,CLOSED,1786179600,2026-08-08 09:00,1,-1.000000,-1.075758,1,10,3.1,0.0,0.0,0,,,,,,SHORT,NEUTRAL,2
ALGO,added20,pdh_pdl,2026-08-08 05:05,1786158000,2026-08-08 03:00,0.086700,0.000812,0.1232,1,CLOSED,1786186800,2026-08-08 11:00,0,0.105617,0.075093,1,1,313.17,0.0672,0.545,1,,,,,,LONG,RANGING,2
ALGO,added20,swing,2026-08-08 05:05,1786158000,2026-08-08 03:00,0.086700,0.000812,0.1232,1,CLOSED,1786186800,2026-08-08 11:00,0,0.105617,0.075093,1,1,313.17,0.0672,0.545,1,,,,,,LONG,RANGING,2
DOGE,core9,pdh_pdl,2026-08-08 06:05,1786161600,2026-08-08 04:00,0.070340,0.000330,0.1517,1,CLOSED,1786190400,2026-08-08 12:00,0,-0.078002,-0.138964,1,3,8.32,0.3928,2.589,0,,,,,,SHORT,NEUTRAL,2
DOGE,core9,session,2026-08-08 06:05,1786161600,2026-08-08 04:00,0.070340,0.000330,0.1517,1,CLOSED,1786190400,2026-08-08 12:00,0,-0.078002,-0.138964,1,3,8.32,0.3928,2.589,0,,,,,,SHORT,NEUTRAL,2
DOGE,core9,swing,2026-08-08 06:05,1786161600,2026-08-08 04:00,0.070340,0.000330,0.1517,1,CLOSED,1786190400,2026-08-08 12:00,0,-0.078002,-0.138964,1,3,8.32,0.3928,2.589,0,,,,,,SHORT,NEUTRAL,2
DOT,added20,pdh_pdl,2026-08-08 06:05,1786161600,2026-08-08 04:00,0.824000,0.005589,0.5367,0,CLOSED,1786190400,2026-08-08 12:00,0,0.204469,0.162348,1,23,21.7,-0.2763,-0.515,0,,,,,,SHORT,TREND_UP,1
SOL,core9,pdh_pdl,2026-08-08 06:05,1786161600,2026-08-08 04:00,74.830000,0.389492,0.4108,0,CLOSED,1786190400,2026-08-08 12:00,0,-0.440134,-0.495026,0,4,10.32,0.0016,0.004,1,,,,,,SHORT,TREND_UP,2
SOL,core9,session,2026-08-08 06:05,1786161600,2026-08-08 04:00,74.830000,0.389492,0.4108,0,CLOSED,1786190400,2026-08-08 12:00,0,-0.440134,-0.495026,0,4,10.32,0.0016,0.004,1,,,,,,SHORT,TREND_UP,2
SOL,core9,swing,2026-08-08 06:05,1786161600,2026-08-08 04:00,74.830000,0.389492,0.4108,0,CLOSED,1786190400,2026-08-08 12:00,0,-0.440134,-0.495026,0,4,10.32,0.0016,0.004,1,,,,,,SHORT,TREND_UP,2
AAVE,added20,session,2026-08-08 09:05,1786172400,2026-08-08 07:00,90.740000,0.651571,0.0153,1,CLOSED,1786201200,2026-08-08 15:00,0,-0.236790,-0.276580,1,1,6.85,0.8227,8.227,1,,,,,,SHORT,RANGING,0
BNB,core9,pdh_pdl,2026-08-08 09:05,1786172400,2026-08-08 07:00,594.680000,1.653312,0.2843,0,CLOSED,1786197600,2026-08-08 14:00,1,-1.000000,-1.174707,0,19,3.25,0.2668,0.938,0,,,,,,SHORT,RANGING,2
BNB,core9,session,2026-08-08 09:05,1786172400,2026-08-08 07:00,594.680000,1.653312,0.2843,0,CLOSED,1786197600,2026-08-08 14:00,1,-1.000000,-1.174707,0,19,3.25,0.2668,0.938,0,,,,,,SHORT,RANGING,2
BNB,core9,swing,2026-08-08 09:05,1786172400,2026-08-08 07:00,594.680000,1.653312,0.2843,0,CLOSED,1786197600,2026-08-08 14:00,1,-1.000000,-1.174707,0,19,3.25,0.2668,0.938,0,,,,,,SHORT,RANGING,2
INJ,added20,session,2026-08-08 09:05,1786172400,2026-08-08 07:00,4.459000,0.037370,0.0268,1,CLOSED,1786201200,2026-08-08 15:00,0,-0.191140,-0.225231,1,1,108.92,-0.754,-7.54,1,,,,,,LONG,NEUTRAL,1
FIL,added20,session,2026-08-08 10:05,1786176000,2026-08-08 08:00,0.701300,0.005925,0.5907,0,CLOSED,1786183200,2026-08-08 10:00,1,-1.000000,-1.057494,0,19,10.75,0.0562,0.095,0,,,,,,SHORT,RANGING,0
AXS,added20,session,2026-08-08 11:05,1786179600,2026-08-08 09:00,0.897000,0.006885,0.4357,0,CLOSED,1786208400,2026-08-08 17:00,0,-0.497986,-0.535211,1,8,54.85,0.3747,0.86,0,,,,,,SHORT,RANGING,
ETC,added20,pdh_pdl,2026-08-08 11:05,1786179600,2026-08-08 09:00,6.550000,0.033410,0.2993,0,CLOSED,1786208400,2026-08-08 17:00,0,-0.085517,-0.141531,1,1,,0.3447,1.152,,,,,,,SHORT,RANGING,2
ETC,added20,session,2026-08-08 11:05,1786179600,2026-08-08 09:00,6.550000,0.033410,0.2993,0,CLOSED,1786208400,2026-08-08 17:00,0,-0.085517,-0.141531,1,1,,0.3447,1.152,,,,,,,SHORT,RANGING,2
ETC,added20,swing,2026-08-08 11:05,1786179600,2026-08-08 09:00,6.550000,0.033410,0.2993,0,CLOSED,1786208400,2026-08-08 17:00,0,-0.085517,-0.141531,1,1,,0.3447,1.152,,,,,,,SHORT,RANGING,2
FIL,added20,pdh_pdl,2026-08-08 11:05,1786179600,2026-08-08 09:00,0.706200,0.006051,0.4131,0,CLOSED,1786208400,2026-08-08 17:00,0,-0.542960,-0.576302,0,31,5.38,0.2129,0.515,0,,,,,,SHORT,NEUTRAL,1
HBAR,added20,session,2026-08-08 11:05,1786179600,2026-08-08 09:00,0.068520,0.000310,0.7734,0,CLOSED,1786204800,2026-08-08 16:00,1,-1.000000,-1.107246,na,,,,,,,,,,,SHORT,RANGING,
ADA,core9,session,2026-08-08 12:05,1786183200,2026-08-08 10:00,0.199100,0.001942,0.3089,0,CLOSED,1786212000,2026-08-08 18:00,0,0.235351,0.206064,1,18,3.63,0.0438,0.142,0,,,,,,LONG,RANGING,0
ETH,core9,session,2026-08-08 12:05,1786183200,2026-08-08 10:00,1919.580000,6.116631,0.5951,0,CLOSED,1786212000,2026-08-08 18:00,0,-0.071001,-0.160666,1,13,2.78,-0.0351,-0.059,0,,,,,,SHORT,TREND_UP,0
OP,added20,session,2026-08-08 12:05,1786183200,2026-08-08 10:00,0.087600,0.000628,0.3184,0,CLOSED,1786212000,2026-08-08 18:00,0,-0.591227,-0.631067,0,30,40.09,-0.3232,-1.015,1,,,,,,SHORT,RANGING,0
SAND,added20,session,2026-08-08 12:05,1786183200,2026-08-08 10:00,0.041470,0.000250,0.0400,1,CLOSED,1786212000,2026-08-08 18:00,0,-0.572065,-0.619512,1,1,0.3,0.5696,5.696,0,,,,,,SHORT,RANGING,0
SUI,added20,pdh_pdl,2026-08-08 12:05,1786183200,2026-08-08 10:00,0.696000,0.004498,0.1778,1,CLOSED,1786212000,2026-08-08 18:00,0,0.114328,0.070121,1,4,8.72,0.3423,1.925,0,,,,,,SHORT,TREND_UP,2
SUI,added20,session,2026-08-08 12:05,1786183200,2026-08-08 10:00,0.696000,0.004498,0.1778,1,OPEN,,,,,,1,4,8.72,0.3423,1.925,0,,,,,,,,
SUI,added20,swing,2026-08-08 12:05,1786183200,2026-08-08 10:00,0.696000,0.004498,0.1778,1,CLOSED,1786212000,2026-08-08 18:00,0,0.114328,0.070121,1,4,8.72,0.3423,1.925,0,,,,,,SHORT,TREND_UP,2
ARB,added20,pdh_pdl,2026-08-08 13:05,1786186800,2026-08-08 11:00,0.079400,0.000557,0.5387,0,CLOSED,1786215600,2026-08-08 19:00,0,0.307846,0.267108,0,12,9.37,0.1472,0.273,1,,,,,,SHORT,RANGING,2
ARB,added20,session,2026-08-08 13:05,1786186800,2026-08-08 11:00,0.079400,0.000557,0.5387,0,CLOSED,1786215600,2026-08-08 19:00,0,0.307846,0.267108,0,12,9.37,0.1472,0.273,1,,,,,,SHORT,RANGING,2
ARB,added20,swing,2026-08-08 13:05,1786186800,2026-08-08 11:00,0.079400,0.000557,0.5387,0,CLOSED,1786215600,2026-08-08 19:00,0,0.307846,0.267108,0,12,9.37,0.1472,0.273,1,,,,,,SHORT,RANGING,2
ATOM,added20,pdh_pdl,2026-08-08 13:05,1786186800,2026-08-08 11:00,1.397000,0.009556,0.3139,0,CLOSED,1786215600,2026-08-08 19:00,0,0.448463,0.406696,0,9,101.85,0.2407,0.767,1,,,,,,SHORT,TREND_UP,2
ATOM,added20,session,2026-08-08 13:05,1786186800,2026-08-08 11:00,1.397000,0.009556,0.3139,0,OPEN,,,,,,0,9,101.85,0.2407,0.767,1,,,,,,,,
ATOM,added20,swing,2026-08-08 13:05,1786186800,2026-08-08 11:00,1.397000,0.009556,0.3139,0,CLOSED,1786215600,2026-08-08 19:00,0,0.448463,0.406696,0,9,101.85,0.2407,0.767,1,,,,,,SHORT,TREND_UP,2
ICP,added20,session,2026-08-08 13:05,1786186800,2026-08-08 11:00,2.103000,0.009811,0.5096,0,CLOSED,1786201200,2026-08-08 15:00,1,-1.000000,-1.104109,0,22,16.2,0.2604,0.511,0,,,,,,SHORT,NEUTRAL,0
LINK,core9,pdh_pdl,2026-08-08 13:05,1786186800,2026-08-08 11:00,8.343000,0.047166,0.3180,0,CLOSED,1786215600,2026-08-08 19:00,0,0.066634,0.016095,0,22,3.02,0.0372,0.117,0,,,,,,SHORT,NEUTRAL,2
