ts_ms,l_upd_us,l_bid,l_ask,l_bid_sz,l_ask_sz,l_cum_bid_1bps,l_cum_bid_5bps,l_cum_bid_10bps,l_cum_ask_1bps,l_cum_ask_5bps,l_cum_ask_10bps,b_bid,b_ask,b_bid_sz,b_ask_sz
1788588270005,1788588269954776,79580.0,79585.7,0.03836,0.02668,341104.29,3843025.93,8040906.03,439105.29,5302407.48,8749518.56,79609.08,79609.09,1.64681,2.23374
1788588270249,1788588270202863,79580.0,79585.7,0.03836,0.02668,276774.69,3778696.09,7976576.19,439094.94,5302397.13,8749508.21,79609.08,79609.09,1.64681,2.22997
1788588270492,1788588270429415,79580.0,79585.7,0.03836,0.02668,280673.97,3782595.36,7980475.46,439105.29,5302407.48,8749518.56,79609.08,79609.09,1.47301,2.22997
1788588270754,1788588270660390,79580.0,79585.7,0.03836,0.02667,280673.97,3782595.37,7980475.47,439104.49,5302406.68,8749517.76,79609.08,79609.09,1.47301,2.22997
1788588270997,1788588270940954,79580.0,79585.7,0.03836,0.02667,280673.97,3782595.37,7980475.47,439104.49,5302406.68,8749517.76,79609.08,79609.09,1.45067,2.22856
1788588271244,1788588271206087,79580.0,79585.7,0.03836,0.02667,280673.97,3782595.49,7980475.59,439104.49,5295387.4,8742498.48,79609.08,79609.09,1.45033,2.22842
1788588271504,1788588271354378,79580.0,79585.7,0.03836,0.02667,284583.59,3786505.11,7984385.21,439104.26,5295387.18,8742498.26,79609.08,79609.09,1.47228,2.22472
1788588271747,1788588271617077,79580.0,79585.7,0.03836,0.02667,284583.61,3786505.13,7984385.23,439104.26,5295387.18,8742498.26,79609.08,79609.09,1.64112,2.21941
1788588271995,1788588271926477,79580.0,79585.7,0.03836,0.02667,276235.28,3778156.79,7976036.9,439104.55,5200567.52,8647678.61,79609.08,79609.09,1.64119,2.21941
1788588272255,1788588272197748,79580.0,79585.7,0.03836,0.02667,276235.28,3746329.35,7944209.45,439104.55,5200567.52,8647678.61,79609.08,79609.09,1.64105,2.21941
1788588272499,1788588272413035,79580.0,79585.7,0.03836,0.02662,281742.07,3783662.99,7981543.09,409310.94,5175793.87,8622904.95,79609.08,79609.09,1.64105,2.21835
1788588272745,1788588272672871,79580.0,79585.7,0.03836,0.02662,281742.07,3783662.98,7981543.08,409310.94,5175793.87,8622904.95,79609.08,79609.09,1.63947,2.21515
1788588273005,1788588272768673,79580.8,79585.7,0.01,0.02662,265323.17,3784458.79,7982338.89,437127.55,5203610.49,8650721.57,79609.08,79609.09,1.61682,2.21299
1788588273249,1788588272960732,79580.8,79585.7,0.01,0.02662,265323.17,3784458.79,7982338.89,437127.55,5240238.13,8687349.21,79609.08,79609.09,1.44435,2.21299
1788588273493,1788588273413626,79580.0,79585.7,0.03836,0.02662,281742.07,3751836.14,7949716.24,409310.91,5212421.49,8659532.57,79609.08,79609.09,1.44435,2.21299
1788588273754,1788588273653536,79580.0,79585.7,0.03836,0.02662,281742.07,3783663.54,7981543.64,409310.91,5212421.49,8659532.57,79609.08,79609.09,1.444,2.21157
1788588273994,1788588273653536,79580.0,79585.7,0.03836,0.02662,281742.07,3783663.54,7981543.64,409310.91,5212421.49,8659532.57,79609.08,79609.09,1.4465,2.21257
1788588274253,1788588273653536,79580.0,79585.7,0.03836,0.02662,281742.07,3783663.54,7981543.64,409310.91,5212421.49,8659532.57,79609.08,79609.09,1.4433,2.20761
1788588274496,1788588274341189,79580.0,79585.7,0.03836,0.02662,281692.73,3783663.54,7981543.64,409310.91,5212421.49,8659532.57,79609.08,79609.09,1.4433,2.20445
1788588274756,1788588274559871,79580.0,79585.7,0.03836,0.02662,281692.73,3783663.54,7981543.64,440847.74,5243958.31,8691069.39,79609.08,79609.09,1.4433,2.20445
1788588274999,1788588274958290,79580.0,79585.7,0.03836,0.02587,281692.73,3751836.14,7949716.24,440788.08,5243898.65,8691009.74,79609.08,79609.09,1.42918,2.20445
1788588275257,1788588275201860,79580.0,79585.7,0.03836,0.02587,349835.26,3851805.51,8049685.61,440777.73,5243888.3,8690999.39,79609.08,79609.09,1.42918,2.1981
1788588275501,1788588275273472,79580.0,79585.7,0.03836,0.02587,342036.7,3844006.95,8041887.05,440777.73,5243888.3,8690999.39,79609.08,79609.09,1.41822,2.1981
1788588275746,1788588275705156,79580.0,79583.9,0.03836,0.01,344143.94,3846114.19,8043994.29,335305.59,4306534.49,8679795.23,79609.08,79609.09,1.36994,2.36268
1788588276005,1788588275815875,79580.0,79583.9,0.03836,0.01,344843.42,3846593.32,8044473.42,333246.7,4304475.6,8677736.35,79609.08,79609.09,1.33174,2.35948
1788588276250,1788588276098208,79580.0,79583.9,0.03836,0.01,344843.42,3846813.68,8044693.78,333246.7,4304475.6,8677736.35,79609.08,79609.09,1.33174,2.35807
1788588276495,1788588276272089,79580.0,79583.9,0.03836,0.01,303861.66,3805831.91,8003712.01,333246.7,4304475.6,8677736.35,79609.08,79609.09,1.35575,2.35807
1788588276755,1788588276681506,79580.0,79585.8,0.03836,2.00189,303861.66,3774005.07,7971885.17,406110.98,5209221.55,8656332.63,79609.08,79609.09,1.35575,2.35311
1788588276999,1788588276902388,79580.0,79583.8,0.03836,0.01,303861.62,3805832.44,8003712.54,300639.42,4271868.32,8645129.07,79609.08,79609.09,1.35219,2.35311
1788588277243,1788588277196819,79580.0,79583.8,0.03836,0.01,303861.62,3805832.44,8003712.54,300649.77,4271878.67,8645139.41,79609.08,79609.09,1.35219,2.35221
1788588277505,1788588277417556,79580.0,79585.7,0.03836,0.02752,303861.6,3805832.42,8003712.52,440439.49,5243551.6,8690662.68,79609.08,79609.09,1.34793,2.35193
1788588277745,1788588277664162,79580.0,79585.7,0.03836,0.02752,303861.62,3805832.43,8003712.54,440439.78,5243551.89,8690662.97,79609.08,79609.09,1.55901,2.29133
1788588278005,1788588277808997,79580.0,79585.7,0.03836,0.02752,303861.62,3805832.43,8003712.54,440450.12,5243562.23,8690673.31,79609.08,79609.09,1.72083,2.12668
1788588278252,1788588278167720,79584.0,79586.5,0.01,0.19268,260031.32,3349398.24,6829519.52,334629.64,4018687.01,8486121.19,79609.08,79609.09,1.72143,2.08164
1788588278497,1788588278421370,79581.7,79587.4,0.03951,0.09755,350907.85,3851504.74,8045707.93,366572.57,4183542.3,8497794.67,79609.08,79609.09,1.72157,2.08164
1788588278757,1788588278675759,79581.7,79587.4,0.03951,0.09755,350907.85,3866836.62,8061039.8,335152.31,4152122.04,8466374.41,79609.08,79609.09,1.72157,2.12104
1788588279002,1788588278906118,79581.7,79587.4,0.03951,0.09755,350907.85,3866846.96,8061050.15,367790.18,4184759.91,8499012.28,79609.08,79609.09,1.72122,2.1177
1788588279246,1788588279183659,79581.7,79587.4,0.03951,0.09755,350907.85,3866846.96,8061050.15,367790.47,4184760.2,8499012.57,79609.08,79609.09,1.72108,2.1129
1788588279493,1788588279443585,79581.6,79587.3,0.00013,2.05421,245372.39,3764488.65,7958691.83,527711.54,4344681.26,8651711.83,79609.08,79609.09,1.54917,2.11322
1788588279750,1788588279705053,79581.1,79587.3,0.04006,2.20079,248550.06,3764478.83,7958682.02,570450.34,4355436.77,8662467.33,79609.08,79609.09,1.54875,2.1132
1788588279995,1788588279956398,79581.1,79587.3,0.04006,2.20079,232560.29,3748489.05,7942692.24,602358.91,4355404.43,8662435.0,79609.08,79609.09,1.71787,2.1132
1788588280255,1788588280026986,79581.1,79587.3,0.04006,2.20079,245845.85,3761774.62,7955977.8,602358.91,4355404.43,8662435.0,79609.08,79609.09,1.71858,2.11313
1788588280499,1788588280445332,79581.1,79587.3,0.04006,2.20079,245801.98,3761730.74,7955933.93,602358.91,4355404.43,8662435.0,79609.08,79609.09,1.74068,2.11313
1788588280743,1788588280700729,79583.3,79587.3,0.01,2.20103,214172.99,3370207.62,7923699.64,588494.27,4341539.8,8648570.36,79609.08,79609.09,1.73293,2.10936
1788588281002,1788588280873571,79581.1,79587.2,0.04006,0.05504,249701.26,3765630.03,7959833.21,589731.52,4342777.05,8649807.61,79609.08,79609.09,1.733,2.10889
1788588281248,1788588281204940,79587.1,79587.2,0.0002,0.20162,80457.43,2973530.27,6843770.53,601230.88,4354276.4,8661447.11,79609.08,79609.09,1.73273,2.10847
1788588281507,1788588281454762,79587.1,79587.2,0.0002,0.14683,79757.93,2957830.31,6828070.57,622557.85,4375603.37,8682774.08,79609.08,79609.09,1.68467,2.10894
1788588281752,1788588281639820,79587.1,79587.2,0.0002,0.14683,79737.24,2972820.27,6843060.53,597666.15,4350711.67,8657882.38,79609.08,79609.09,1.68495,2.1087
1788588281997,1788588281882488,79587.1,79587.2,0.0002,0.14683,80436.75,2973519.78,6843760.04,626102.45,4379147.97,8686318.68,79609.08,79609.09,1.68138,2.10374
1788588282256,1788588282203208,79587.1,79587.2,0.0002,0.27089,79737.24,2972820.71,6843060.98,626391.31,4379447.18,8686617.89,79609.08,79609.09,1.68119,2.1036
1788588282502,1788588282314959,79587.1,79587.2,0.0002,0.27089,79737.24,2972820.71,6843060.98,627187.2,4380243.07,8687413.78,79609.08,79609.09,1.68119,2.1036
1788588282748,1788588282654157,79586.8,79587.2,0.00018,0.14683,80387.41,2986999.49,6843711.15,597195.47,4342529.92,8649700.63,79609.08,79609.09,1.67799,2.1036
1788588282993,1788588282930954,79586.8,79587.0,0.00018,0.00125,80387.41,2986999.49,6843711.15,597126.23,4341460.56,8649631.39,79609.08,79609.09,1.67799,2.10044
1788588283255,1788588283192924,79586.9,79587.0,0.0002,0.00125,80435.16,2987047.25,6843758.9,597136.58,4341460.56,8649631.39,79609.08,79609.09,1.67764,2.09526
1788588283502,1788588283457524,79586.9,79587.0,0.0002,0.00125,80435.16,3014420.49,6871132.15,624735.14,4369059.12,8677229.95,79609.08,79609.09,1.67594,2.09282
1788588283747,1788588283457524,79586.9,79587.0,0.0002,0.00125,80435.16,3014420.49,6871132.15,624735.14,4369059.12,8677229.95,79609.08,79609.09,1.67594,2.09282
1788588284005,1788588283949608,79586.8,79586.9,0.00018,0.13825,4655.53,2903042.9,6759754.55,611908.83,4357233.33,8665404.15,79609.08,79609.09,1.50724,4.35758
1788588284246,1788588284191169,79580.5,79586.3,0.03951,0.01126,305519.11,3807870.25,8002073.43,612247.23,4224790.36,8692364.67,79609.08,79609.09,1.50427,4.35365
1788588284506,1788588284455080,79584.8,79585.0,0.0002,0.02608,4915.63,3017031.41,6629691.14,319554.66,4176525.0,8644382.78,79609.08,79609.09,1.3304,4.35229
1788588284754,1788588284655953,79584.8,79585.0,0.0001,0.00025,5623.88,3024759.14,6637418.87,313300.64,4185012.48,8652870.26,79609.08,79609.09,1.4481,4.35229
1788588284999,1788588284914980,79584.8,79585.0,0.0001,0.00025,71306.42,3091431.5,6704091.23,288409.26,4160121.1,8627978.89,79609.08,79609.09,1.45657,4.35229
1788588285243,1788588285194587,79584.8,79585.0,0.0001,0.00025,71306.43,3137811.04,6750470.77,287613.37,4159325.21,8627183.0,79609.08,79609.09,1.45516,4.3489
1788588285504,1788588285435431,79584.8,79585.0,0.0001,0.00225,71316.77,3137831.72,6750491.45,313459.84,4185171.68,8652286.41,79609.08,79609.09,1.45516,4.3489
1788588285748,1788588285683171,79584.8,79585.0,0.0001,0.00225,71316.77,3137831.72,6750491.45,345523.1,4216952.28,8683783.54,79609.08,79609.09,1.453,4.34632
1788588285993,1788588285683171,79584.8,79585.0,0.0001,0.00225,71316.77,3137831.72,6750491.45,345523.1,4216952.28,8683783.54,79609.08,79609.09,1.44193,4.34632
1788588286253,1788588286090268,79584.8,79585.0,0.0001,0.00225,71316.77,3152114.97,6764774.7,345523.1,4216952.28,8683783.54,79609.08,79609.09,1.44193,4.34646
1788588286498,1788588286090268,79584.8,79585.0,0.0001,0.00225,71316.77,3152114.97,6764774.7,345523.1,4216952.28,8683783.54,79609.08,79609.09,1.44193,4.34646
1788588286757,1788588286514991,79584.8,79585.0,0.0001,0.00239,71316.77,3152114.97,6764774.7,345534.25,4216963.42,8683794.68,79609.08,79609.09,1.43816,4.34646
1788588287002,1788588286925655,79584.8,79585.0,0.0001,0.00234,71316.77,3152118.28,6764778.01,345530.27,4216959.44,8683790.7,79609.08,79609.09,1.43797,4.34646
1788588287248,1788588287075240,79584.8,79585.0,0.0001,0.00234,71316.77,3152118.28,6764778.01,345530.27,4216959.44,8683790.7,79609.08,79609.09,1.43161,4.34512
1788588287507,1788588287437576,79584.8,79585.0,0.0001,0.00215,71316.77,3152118.28,6764778.01,345515.15,4216944.32,8683775.58,79609.08,79609.09,1.43137,4.34512
1788588287751,1788588287707926,79584.8,79585.0,0.0001,0.00215,71316.77,3152118.28,6764778.01,345515.15,4185107.12,8651938.38,79609.08,79609.09,1.43137,4.34512
1788588287995,1788588287933552,79584.8,79585.0,0.0001,0.00215,71316.77,3152118.28,6764778.01,374158.75,4213750.73,8680581.99,79609.08,79609.09,1.43137,4.34477
1788588288258,1788588288186389,79584.8,79585.0,0.0001,0.00215,71316.77,3152118.28,6764778.01,374158.75,4206731.07,8673562.33,79609.08,79609.09,1.43137,4.34254
1788588288502,1788588288186389,79584.8,79585.0,0.0001,0.00215,71316.77,3152118.28,6764778.01,374158.75,4206731.07,8673562.33,79609.08,79609.09,1.43137,4.34254
1788588288747,1788588288684959,79584.8,79585.0,0.0001,0.00215,71316.77,3152118.28,6764778.01,348471.46,4181043.78,8647875.04,79609.08,79609.09,1.43137,4.34235
1788588289005,1788588288799640,79584.8,79585.0,0.0001,0.00215,71316.77,3152118.28,6764778.01,319601.7,4152174.02,8619005.29,79609.08,79609.09,1.42987,4.33915
1788588289251,1788588288799640,79584.8,79585.0,0.0001,0.00215,71316.77,3152118.28,6764778.01,319601.7,4152174.02,8619005.29,79609.08,79609.09,1.42987,4.3349
1788588289495,1788588289439136,79584.8,79585.0,0.0001,0.00215,9415.78,3069141.56,6681801.29,350119.75,4182692.07,8649523.33,79609.08,79609.09,1.42987,4.3349
1788588289743,1788588289634393,79584.8,79585.0,0.0001,0.0021,9415.78,3069141.56,6681801.29,349319.88,4181892.2,8648723.46,79609.08,79609.09,1.42987,4.33113
1788588290000,1788588289956139,79584.7,79585.0,0.0002,0.0021,82154.2,3143611.85,6756271.57,312414.6,4182701.56,8649532.83,79609.08,79609.09,1.4298,4.33113
1788588290244,1788588290147304,79584.7,79585.0,0.0001,0.0016,13299.12,3074756.77,6687416.5,338062.1,4208349.07,8675180.33,79609.08,79609.09,1.42606,4.33113
1788588290504,1788588290363086,79584.7,79585.0,0.0001,0.0016,13299.12,3074756.79,6687416.51,338858.01,4209144.97,8675976.23,79609.08,79609.09,1.42321,4.33113
1788588290749,1788588290694965,79584.7,79585.0,0.0001,0.0016,13299.12,3074756.79,6687416.51,338162.38,4208449.34,8675280.6,79609.08,79609.09,1.42321,4.33113
1788588290996,1788588290912064,79584.7,79585.0,0.0001,0.0016,13299.12,3074756.79,6687416.51,338162.38,4176611.06,8643442.32,79609.08,79609.09,1.42321,4.33113
1788588291256,1788588291200295,79584.7,79585.0,0.0001,0.00159,13299.12,3074756.79,6687416.51,307386.98,4177673.58,8644504.85,79609.08,79609.09,1.41574,4.33107
1788588291502,1788588291395773,79584.7,79585.0,0.0001,0.00159,89598.11,3151055.77,6763715.5,305600.24,4175886.85,8642718.11,79609.08,79609.09,1.41574,4.33107
1788588291747,1788588291705716,79584.7,79587.2,0.0001,0.143,93423.72,3313775.0,6696588.97,437942.41,4156057.38,8462485.04,79609.08,79609.09,1.62516,2.07024
1788588291994,1788588291938478,79587.1,79587.2,0.0002,0.143,88489.95,3039447.49,6679842.0,437768.88,4155883.86,8462311.51,79609.08,79609.09,1.62452,2.07024
1788588292254,1788588292196023,79587.1,79587.2,0.0002,0.14295,84771.95,3008793.36,6649187.86,414776.48,4228420.02,8534847.67,79609.08,79609.09,1.62452,2.0649
1788588292499,1788588292406369,79587.1,79587.2,0.0002,0.14295,84771.95,3002942.38,6643336.88,414782.66,4236381.96,8542809.62,79609.08,79609.09,1.62452,2.0649
1788588292744,1788588292673761,79587.1,79587.2,0.0002,0.14295,84771.95,3003199.34,6643593.84,415588.88,4237188.18,8543615.84,79609.08,79609.09,1.62807,2.06349
1788588293006,1788588292943856,79587.1,79587.2,0.0002,0.14291,84771.95,3008741.87,6649136.38,415585.7,4237186.22,8543613.88,79609.08,79609.09,1.62793,2.0614
1788588293252,1788588293168030,79581.5,79587.2,0.00169,0.14291,315992.29,3672253.41,7866400.58,416777.26,4206538.91,8512966.56,79609.08,79609.09,1.62793,2.05824
1788588293496,1788588293445810,79581.5,79587.2,0.00169,0.14291,315303.12,3671564.24,7865711.41,416766.92,4238367.36,8544795.02,79609.08,79609.09,1.62803,2.05447
1788588293757,1788588293675557,79581.5,79587.2,0.00169,0.14286,316002.63,3657970.15,7852117.33,411208.14,4232818.93,8539246.59,79609.08,79609.09,1.62276,2.0536
1788588294000,1788588293959381,79588.4,79588.5,0.0002,0.02913,117261.8,2715196.06,6904814.82,414806.84,4203796.48,9793384.79,79609.08,79609.09,1.62276,2.05313
1788588294245,1788588294194601,79588.4,79588.5,0.0002,0.02913,3950.44,2601564.96,6791183.72,411809.32,4200798.96,9790387.27,79609.08,79609.09,1.62135,2.05296
1788588294504,1788588294458433,79588.3,79588.4,0.0002,0.0365,3934.52,2601538.7,6791157.46,413369.62,4172438.56,9762026.87,79609.08,79609.09,1.62135,2.05272
1788588294750,1788588294645163,79588.3,79588.4,0.0002,0.0365,3966.36,2601570.54,6791189.29,443042.13,4202111.07,9791699.38,79609.08,79609.09,1.62135,2.05272
1788588294997,1788588294833717,79588.3,79588.4,0.0002,0.0365,3976.7,2601580.88,6791199.64,443838.02,4202906.95,9792495.26,79609.08,79609.09,1.62135,2.05272
1788588295256,1788588295205181,79587.5,79588.3,0.0002,0.0288,68814.62,3209824.7,6855469.33,446509.63,4207870.94,8521380.26,79609.08,79609.09,1.61912,2.04741
1788588295499,1788588295446425,79583.1,79588.3,0.80446,0.02875,276035.73,3642869.73,7967516.15,415690.16,4177051.47,8490560.79,79609.08,79609.09,1.61912,2.04741
1788588295745,1788588295653071,79587.9,79588.3,0.0002,0.02365,68038.7,2682393.59,6872012.35,438301.25,4199662.56,8513171.88,79609.08,79609.09,1.62192,2.04491
1788588296005,1788588295936997,79587.9,79588.3,0.0002,0.0236,68548.81,2682403.94,6872022.7,439273.84,4200635.15,8514144.47,79609.08,79609.09,1.62192,2.04491
1788588296251,1788588296198898,79587.9,79588.2,0.0002,0.03645,68548.81,2668333.15,6857951.91,439269.86,4200631.17,8515212.53,79609.08,79609.09,1.62169,2.04491
1788588296498,1788588296414616,79587.9,79588.1,0.0002,2.00189,69226.06,2669010.41,6858629.17,583591.82,4359957.79,8674539.15,79609.08,79609.09,1.61673,2.0452
1788588296746,1788588296706199,79587.9,79588.1,0.0002,2.00203,67730.71,2667515.06,6857133.82,580712.22,4357078.19,8671659.56,79609.08,79609.09,2.53492,2.04493
1788588297006,1788588296798308,79587.9,79588.1,0.0002,2.00203,67730.71,2664748.91,6854367.67,578833.96,4360485.53,8675066.9,79609.08,79609.09,2.53485,2.045
1788588297250,1788588297198782,79587.9,79588.1,0.0002,2.00203,69226.07,2666244.27,6855863.03,578844.3,4360495.88,8675077.24,79609.08,79609.09,2.52929,2.045
1788588297496,1788588297419737,79587.7,79588.1,1e-05,2.0013,68479.59,3044417.05,6848127.28,551096.25,4332747.82,8647329.19,79609.08,79609.09,2.52929,2.045
1788588297757,1788588297710190,79588.0,79588.1,0.0002,2.0013,68415.12,2658413.84,6848032.59,557964.81,4340979.91,8655561.28,79609.08,79609.09,2.52929,1.97407
1788588298004,1788588297785543,79588.0,79588.1,0.0002,2.0013,68415.12,2658413.84,6848032.59,558664.44,4341679.54,8656260.91,79609.08,79609.09,2.52613,1.97407
1788588298248,1788588298138389,79588.0,79588.1,0.0002,2.0013,68415.12,2658413.84,6848032.6,558664.44,4341679.54,8656260.91,79609.08,79609.09,2.52613,1.97407
1788588298494,1788588298419012,79588.0,79588.1,0.0002,2.00125,68415.12,2661276.26,6850895.02,558660.46,4341675.56,8656256.93,79609.08,79609.09,2.52613,1.97407
1788588298757,1788588298513911,79588.0,79588.1,0.0002,2.00125,67715.59,2660576.74,6850195.5,558660.46,4341675.56,8656256.93,79609.08,79609.09,2.52613,1.97407
1788588299001,1788588298883109,79588.0,79588.1,0.0002,2.00125,67715.59,2675151.18,6864769.94,558660.45,4341675.55,8656256.91,79609.08,79609.09,2.52618,1.97407
1788588299246,1788588299104189,79588.0,79588.1,0.0002,2.00121,67715.59,2675151.18,6864769.94,587306.3,4370321.4,8684902.77,79609.08,79609.09,2.52618,1.97407
1788588299507,1788588299435547,79588.0,79588.1,0.0002,2.00121,67715.59,2675151.18,6864769.94,587306.31,4370311.06,8684892.43,79609.08,79609.09,2.52595,1.97407
1788588299750,1788588299628819,79588.0,79588.1,0.0002,2.00121,67715.59,2675151.19,6865326.53,586825.3,4369830.05,8684411.42,79609.08,79609.09,2.35435,1.97407
1788588299995,1788588299892457,79588.0,79588.1,0.0002,2.00117,67715.59,2675151.19,6865326.53,586811.77,4369816.52,8684397.89,79609.08,79609.09,2.35285,1.96946
1788588300258,1788588300207072,79588.0,79588.1,0.0002,2.00166,113472.74,2720908.33,6911083.67,542520.87,4325525.63,8640106.99,79609.08,79609.09,2.35285,1.96831
1788588300506,1788588300390495,79588.0,79588.1,0.0002,2.00166,113472.74,2719316.84,6909492.17,549895.73,4332910.84,8647492.2,79609.08,79609.09,2.35285,1.96824
1788588300751,1788588300701721,79588.0,79588.1,0.0002,2.00165,113472.75,2720908.44,6911083.78,571323.32,4359592.98,8674174.34,79609.08,79609.09,2.52148,1.96831
